county_fips,naics2c,EMP_num,ESTAB,PAYANN,total_emp,emp_share
48427,52,272,63,10005,8704,0.03125
48427,53,27,12,681,8704,0.0031020220588235292
48427,54,172,42,6841,8704,0.019761029411764705
48427,56,65,12,2489,8704,0.0074678308823529415
48427,61,209,6,9267,8704,0.024011948529411766
48427,62,4156,115,99413,8704,0.4774816176470588
48427,71,41,8,1462,8704,0.00471047794117647
48427,72,1059,61,16416,8704,0.12166819852941177
48427,81,113,33,2895,8704,0.012982536764705883
48429,21,355,34,23468,2374,0.14953664700926705
48429,23,184,25,9655,2374,0.07750631844987363
48429,31-33,384,11,16959,2374,0.16175231676495366
48429,42,43,7,2122,2374,0.018112889637742206
48429,44-45,377,40,12310,2374,0.15880370682392586
48429,48-49,42,6,2580,2374,0.017691659646166806
48429,51,18,5,454,2374,0.007582139848357203
48429,52,85,15,3522,2374,0.03580454928390901
48429,53,19,9,355,2374,0.008003369839932602
48429,54,54,14,2116,2374,0.02274641954507161
48429,56,26,6,753,2374,0.010951979780960405
48429,62,351,15,14118,2374,0.14785172704296545
48429,71,15,5,597,2374,0.006318449873631003
48429,72,330,24,5737,2374,0.13900589721988205
48429,81,88,24,3345,2374,0.03706823925863521
48431,21,36,4,5050,232,0.15517241379310345
48431,22,58,3,4842,232,0.25
48431,23,17,3,882,232,0.07327586206896551
48431,44-45,20,5,958,232,0.08620689655172414
48431,48-49,34,5,3719,232,0.14655172413793102
48431,52,13,3,813,232,0.05603448275862069
48431,54,6,4,139,232,0.02586206896551724
48431,72,23,3,334,232,0.09913793103448276
48431,81,5,4,186,232,0.021551724137931036
48433,23,41,6,2169,370,0.11081081081081082
48433,42,13,3,1423,370,0.03513513513513514
48433,44-45,46,7,1183,370,0.12432432432432433
48433,62,165,4,7261,370,0.44594594594594594
48433,72,39,6,466,370,0.10540540540540541
48433,81,8,5,119,370,0.021621621621621623
48435,21,147,9,15393,859,0.17112922002328287
48435,23,72,9,5159,859,0.08381839348079162
48435,31-33,22,3,2185,859,0.025611175785797437
48435,42,24,4,2254,859,0.027939464493597205
48435,44-45,193,22,5734,859,0.22467986030267753
48435,48-49,26,4,1090,859,0.030267753201396973
48435,52,19,4,1169,859,0.02211874272409779
48435,54,17,8,412,859,0.01979045401629802
48435,62,73,5,3390,859,0.08498253783469151
48435,71,21,5,508,859,0.024447031431897557
48435,72,187,12,5423,859,0.21769499417927823
48435,81,36,13,736,859,0.04190919674039581
48437,23,33,10,1318,855,0.03859649122807018
48437,31-33,104,8,4784,855,0.1216374269005848
48437,42,73,12,2488,855,0.08538011695906433
48437,44-45,136,15,3754,855,0.15906432748538013
48437,48-49,32,9,1335,855,0.03742690058479532
48437,52,42,10,2491,855,0.04912280701754386
48437,54,41,9,1565,855,0.047953216374269005
48437,56,3,3,110,855,0.0035087719298245615
48437,62,120,11,6305,855,0.14035087719298245
48437,72,108,11,1584,855,0.12631578947368421
48437,81,89,19,1816,855,0.10409356725146199
48439,11,50,13,1698,882289,5.667077340871302e-5
48439,21,3159,215,576976,882289,0.0035804594639624885
48439,22,1999,50,203747,882289,0.0022656975208803463
48439,23,58225,3940,4503738,882289,0.0659931156344463
48439,31-33,90685,1604,7688674,882289,0.1027837817313828
48439,42,51567,2234,4751969,882289,0.05844683544734208
48439,44-45,108314,6370,4181997,882289,0.12276476301982683
48439,48-49,64052,1886,4085269,882289,0.07259752756749772
48439,51,13105,679,1055965,882289,0.014853409710423681
48439,52,50667,3079,4794568,882289,0.05742676152598525
48439,53,15227,2613,1072855,882289,0.017258517333889462
48439,54,51370,5447,4670444,882289,0.05822355260011176
48439,55,18321,282,1981227,882289,0.020765304792420624
48439,56,53925,2396,2684644,882289,0.06111942912129699
48439,61,14812,664,763168,882289,0.016788149914597143
48439,62,121941,6221,7721901,882289,0.1382098156046375
48439,71,17458,728,839070,882289,0.019787167243386236
48439,72,108462,4849,2623960,882289,0.12293250850911663
48439,81,38851,4336,1514459,882289,0.04403432435403819
48439,99,99,50,3782,882289,1.1220813134925178e-4
48441,21,803,67,68148,61016,0.013160482496394389
48441,22,669,29,57879,61016,0.010964337223023469
48441,23,3262,343,206897,61016,0.05346138717713387
48441,31-33,3481,93,208862,61016,0.05705060967615052
48441,42,2511,163,174981,61016,0.041153140159958045
48441,44-45,8224,540,277521,61016,0.13478431886718237
48441,48-49,2597,112,161369,61016,0.0425626065294349
48441,51,822,64,55451,61016,0.013471876229185787
48441,52,3483,240,219470,61016,0.05708338796381277
48441,53,939,196,56707,61016,0.01538940605742756
48441,54,1665,286,109081,61016,0.027287924478825228
48441,55,276,19,24196,61016,0.004523403697390849
48441,56,1972,164,93348,61016,0.03231939163498099
48441,61,4025,47,113855,61016,0.0659663039202832
48441,62,14491,437,844335,61016,0.23749508325685068
48441,71,812,58,19042,61016,0.013307984790874524
48441,72,7812,384,170594,61016,0.12803199160875836
48441,81,3160,412,100398,61016,0.05178969450635899
48441,99,7,3,54,61016,1.1472400681788383e-4
48445,11,63,6,4349,1806,0.03488372093023256
48445,21,25,4,3567,1806,0.013842746400885935
48445,23,36,7,1761,1806,0.019933554817275746
48445,31-33,111,10,4855,1806,0.061461794019933555
48445,42,228,20,14515,1806,0.12624584717607973
48445,44-45,327,34,9420,1806,0.18106312292358803
48445,48-49,42,7,2886,1806,0.023255813953488372
48445,51,38,6,2907,1806,0.021040974529346623
48445,52,89,22,5840,1806,0.04928017718715393
48445,53,7,3,150,1806,0.003875968992248062
48445,54,76,12,3147,1806,0.042081949058693245
48445,56,13,3,560,1806,0.007198228128460687
48445,62,361,20,17980,1806,0.1998892580287929
48445,71,6,3,119,1806,0.0033222591362126247
48445,72,317,27,5914,1806,0.17552602436323367
48445,81,67,23,2774,1806,0.03709856035437431
48447,21,11,5,592,238,0.046218487394957986
48447,23,10,3,319,238,0.04201680672268908
48447,42,13,6,1266,238,0.0546218487394958
48447,44-45,49,9,1654,238,0.20588235294117646
48447,52,12,3,516,238,0.05042016806722689
48447,72,6,3,78,238,0.025210084033613446
48447,81,13,9,234,238,0.0546218487394958
48449,22,53,5,6194,13985,0.0037897747586700037
48449,23,447,58,32916,13985,0.03196281730425456
48449,31-33,5647,51,322565,13985,0.40378977475867
48449,42,323,34,20041,13985,0.023096174472649268
48449,44-45,1929,113,61407,13985,0.13793350017876296
48449,48-49,72,14,4393,13985,0.005148373257061137
48449,51,52,10,3543,13985,0.0037182695745441546
48449,52,437,51,24885,13985,0.03124776546299607
48449,53,80,23,2783,13985,0.00572041473006793
48449,54,113,29,7740,13985,0.008080085806220952
48449,56,876,46,27471,13985,0.06263854129424383
48449,61,26,8,830,13985,0.0018591347872720773
48449,62,2232,93,115028,13985,0.15959957096889524
48449,71,65,5,1180,13985,0.004647836968180193
48449,72,1241,67,25279,13985,0.08873793350017876
48449,81,370,74,11260,13985,0.026456918126564175
48451,11,43,6,1749,41984,0.0010241996951219513
48451,21,1271,74,97097,41984,0.0302734375
48451,22,235,10,21593,41984,0.005597370426829268
48451,23,2743,314,178124,41984,0.0653344131097561
48451,31-33,3256,97,208012,41984,0.07755335365853659
48451,42,1410,129,104661,41984,0.03358422256097561
48451,44-45,6698,416,244463,41984,0.15953696646341464
48451,48-49,797,76,48588,41984,0.01898342225609756
48451,51,1044,56,75138,41984,0.024866615853658538
48451,52,1991,197,114101,41984,0.04742282774390244
48451,53,851,185,46413,41984,0.020269626524390245
48451,54,1604,229,94370,41984,0.03820503048780488
48451,55,99,10,9607,41984,0.0023580411585365853
48451,56,2026,149,105197,41984,0.048256478658536585
48451,61,900,28,28115,41984,0.02143673780487805
48451,62,8051,289,529617,41984,0.19176352896341464
48451,71,727,51,14444,41984,0.017316120426829267
48451,72,5880,323,120606,41984,0.14005335365853658
48451,81,2358,323,83419,41984,0.05616425304878049
48453,11,37,16,2117,736608,5.023024458056388e-5
48453,21,1399,69,183770,736608,0.0018992462748164559
48453,22,1436,100,184213,736608,0.0019494765193970199
48453,23,45316,3181,3645731,736608,0.06151983144359008
48453,31-33,34840,911,3720196,736608,0.04729788435640123
48453,42,36931,1481,4682906,736608,0.05013657196229202
48453,44-45,67861,3898,3031767,736608,0.09212634128328771
48453,48-49,24756,747,1429289,736608,0.033608106346930795
48453,51,63533,1445,10048317,736608,0.0862507602415396
48453,52,36654,2571,5295871,736608,0.049760523915026715
48453,53,20074,3279,1655427,736608,0.027251944046222686
48453,54,99258,8882,12733654,736608,0.1347500977453408
48453,55,19426,284,2102005,736608,0.026372235978973892
48453,56,55244,2283,3389086,736608,0.07499782788131544
48453,61,18698,861,905270,736608,0.02538392197749685
48453,62,81929,4552,5738973,736608,0.11122469481732482
48453,71,14111,998,564276,736608,0.019156729223684783
48453,72,85645,3712,2670595,736608,0.11626944046222686
48453,81,29406,3518,1565396,736608,0.03992082627394761
48453,99,54,49,4879,736608,7.33090056040662e-5
48455,11,47,6,2375,1966,0.023906408952187184
48455,22,13,5,949,1966,0.006612410986775178
48455,23,95,18,4930,1966,0.04832146490335707
48455,31-33,194,5,11956,1966,0.09867751780264497
48455,42,111,5,7284,1966,0.056459816887080364
48455,44-45,305,35,6738,1966,0.15513733468972532
48455,48-49,19,10,1070,1966,0.009664292980671414
48455,51,4,3,39,1966,0.002034587995930824
48455,52,48,12,2484,1966,0.024415055951169887
48455,54,63,13,1770,1966,0.03204476093591048
48455,62,362,17,12790,1966,0.18413021363173956
48455,71,212,3,8141,1966,0.10783316378433368
48455,72,292,23,5577,1966,0.14852492370295015
48455,81,169,34,3673,1966,0.08596134282807731
48457,11,107,11,6171,2429,0.04405104981473858
48457,22,36,7,4312,2429,0.014820913956360642
48457,23,75,16,5770,2429,0.03087690407575134
48457,31-33,158,11,10218,2429,0.06504734458624949
48457,42,122,9,6940,2429,0.050226430629888845
48457,44-45,521,41,14239,2429,0.21449156031288596
48457,48-49,156,12,7787,2429,0.06422396047756278
48457,51,11,3,683,2429,0.004528612597776863
48457,52,52,13,2227,2429,0.02140798682585426
48457,53,45,8,537,2429,0.018526142445450804
48457,54,69,21,3554,2429,0.02840675174969123
48457,56,160,6,6924,2429,0.06587072869493618
48457,62,457,26,20419,2429,0.18814326883491148
48457,72,262,18,4599,2429,0.10786331823795801
48457,81,175,40,4074,2429,0.07204610951008646
48459,11,4,3,166,5986,6.682258603407952e-4
48459,21,7,7,571,5986,0.0011693952555963916
48459,22,164,7,13891,5986,0.0273972602739726
48459,23,776,75,57187,5986,0.12963581690611425
48459,31-33,730,30,37677,5986,0.12195121951219512
48459,42,63,14,3607,5986,0.010524557300367525
48459,44-45,1120,92,33632,5986,0.18710324089542266
48459,48-49,377,20,29311,5986,0.06298028733711995
48459,51,135,9,8954,5986,0.022552622786501837
48459,52,281,41,17712,5986,0.04694286668894086
48459,53,33,18,1481,5986,0.005512863347811561
48459,54,212,64,13079,5986,0.035415970598062146
48459,56,162,28,5074,5986,0.027063147343802205
48459,61,24,6,677,5986,0.004009355162044771
48459,62,575,41,22686,5986,0.09605746742398931
48459,71,11,5,471,5986,0.0018376211159371867
48459,72,944,47,19872,5986,0.15770130304042768
48459,81,366,68,9926,5986,0.06114266622118276
48461,21,522,23,59208,1381,0.3779869659666908
48461,22,86,9,7913,1381,0.062273714699493124
48461,23,70,9,3934,1381,0.05068790731354091
48461,42,167,8,15020,1381,0.12092686459087618
48461,44-45,86,13,2380,1381,0.062273714699493124
48461,48-49,87,11,7410,1381,0.06299782766111513
48461,52,11,3,453,1381,0.007965242577842143
48461,56,32,4,3167,1381,0.023171614771904415
48461,62,228,8,15382,1381,0.16509775524981898
48461,72,24,6,340,1381,0.017378711078928313
48461,81,29,6,2442,1381,0.020999275887038378
48463,11,15,6,622,7455,0.002012072434607646
48463,21,126,9,8346,7455,0.016901408450704224
48463,22,84,9,6255,7455,0.011267605633802818
48463,23,363,54,13462,7455,0.04869215291750503
48463,31-33,215,17,7487,7455,0.028839704896042925
48463,42,434,35,23458,7455,0.05821596244131456
48463,44-45,1452,105,44918,7455,0.19476861167002013
48463,48-49,343,33,15559,7455,0.046009389671361506
48463,51,78,8,3347,7455,0.010462776659959759
48463,52,221,28,12301,7455,0.029644533869885983
48463,53,133,33,5604,7455,0.01784037558685446
48463,54,307,28,15524,7455,0.04118041582830315
48463,55,50,3,1956,7455,0.00670690811535882
48463,56,68,18,1968,7455,0.009121395036887995
48463,61,27,3,452,7455,0.0036217303822937627
48463,62,1767,67,107351,7455,0.2370221327967807
48463,71,35,7,929,7455,0.004694835680751174
48463,72,1269,80,26247,7455,0.17022132796780684
48463,81,468,66,14546,7455,0.06277665995975855
48465,23,277,55,12635,11850,0.023375527426160336
48465,31-33,585,23,19469,11850,0.049367088607594936
48465,42,320,28,17252,11850,0.0270042194092827
48465,44-45,2335,143,70662,11850,0.19704641350210972
48465,48-49,798,76,48666,11850,0.06734177215189874
48465,51,78,11,3106,11850,0.006582278481012658
48465,52,559,65,30497,11850,0.04717299578059072
48465,53,106,38,4890,11850,0.008945147679324894
48465,54,232,41,8871,11850,0.019578059071729957
48465,55,12,3,1121,11850,0.0010126582278481013
48465,56,938,27,47221,11850,0.07915611814345992
48465,61,181,12,7699,11850,0.015274261603375527
48465,62,3147,83,104727,11850,0.26556962025316455
48465,71,33,9,503,11850,0.0027848101265822785
48465,72,1884,96,36380,11850,0.1589873417721519
48465,81,345,72,7862,11850,0.02911392405063291
48467,11,8,4,469,9632,8.305647840531562e-4
48467,21,34,14,4685,9632,0.0035299003322259138
48467,22,37,10,1707,9632,0.003841362126245847
48467,23,1400,168,88616,9632,0.14534883720930233
48467,31-33,1512,40,115418,9632,0.1569767441860465
48467,42,285,41,18683,9632,0.029588870431893687
48467,44-45,1813,145,57003,9632,0.1882267441860465
48467,48-49,256,34,14098,9632,0.026578073089700997
48467,51,151,18,7308,9632,0.01567691029900332
48467,52,267,48,14251,9632,0.027720099667774088
48467,53,59,35,2072,9632,0.006125415282392027
48467,54,285,84,16293,9632,0.029588870431893687
48467,56,203,51,9461,9632,0.021075581395348836
48467,61,48,6,1435,9632,0.0049833887043189366
48467,62,924,69,33943,9632,0.09593023255813954
48467,71,100,12,3160,9632,0.010382059800664452
48467,72,1590,102,29861,9632,0.16507475083056478
48467,81,658,125,20805,9632,0.06831395348837209
48469,21,1352,70,116048,31294,0.04320316993672908
48469,22,443,6,45984,31294,0.0141560682558957
48469,23,1651,186,111300,31294,0.05275771713427494
48469,31-33,1932,63,162426,31294,0.061737074199527064
48469,42,1653,136,117189,31294,0.052821627148974246
48469,44-45,5842,341,203316,31294,0.18668115293666518
48469,48-49,997,75,69956,31294,0.03185914232760274
48469,51,386,28,17381,31294,0.012334632836965552
48469,52,741,160,50430,31294,0.023678660446091904
48469,53,791,120,51240,31294,0.025276410813574488
48469,54,1011,166,58694,31294,0.03230651243049786
48469,55,344,9,33798,31294,0.010992522528280181
48469,56,1094,123,56105,31294,0.03495877804051895
48469,61,393,27,9513,31294,0.012558317888413115
48469,62,6461,288,360452,31294,0.20646130248609956
48469,71,282,30,6926,31294,0.009011312072601778
48469,72,4033,216,85102,31294,0.12887454464114526
48469,81,1873,207,74612,31294,0.059851728765897616
48469,99,4,3,112,31294,1.2782002939860676e-4
48471,11,18,11,828,13537,0.0013296890005171013
48471,21,21,10,943,13537,0.001551303833936618
48471,22,47,6,4889,13537,0.003471965723572431
48471,23,944,118,49319,13537,0.06973480091600798
48471,31-33,1461,60,94057,13537,0.10792642387530473
48471,42,342,34,22095,13537,0.025264091009824925
48471,44-45,3310,180,114722,13537,0.24451503287286697
48471,48-49,173,39,9121,13537,0.01277978872719214
48471,51,121,13,5971,13537,0.008938464947920515
48471,52,396,64,22357,13537,0.029253158011376228
48471,53,257,77,12000,13537,0.018985004062938612
48471,54,379,92,19087,13537,0.027997340621998965
48471,56,291,42,12680,13537,0.021496638841693137
48471,61,111,12,3288,13537,0.008199748836522124
48471,62,2267,107,102211,13537,0.16746694245401492
48471,71,145,13,3522,13537,0.010711383615276649
48471,72,2344,121,44754,13537,0.17315505651178253
48471,81,904,111,23775,13537,0.06677993647041441
48473,11,13,5,788,18058,7.199025362720124e-4
48473,21,144,17,15146,18058,0.007974305017166906
48473,22,51,5,4144,18058,0.0028242330269132795
48473,23,1555,168,104453,18058,0.08611141876176764
48473,31-33,3766,105,287329,18058,0.2085502270461845
48473,42,1830,101,139520,18058,0.10134012625982944
48473,44-45,2736,96,133740,18058,0.15151179532617123
48473,48-49,2524,60,102116,18058,0.13977184627311995
48473,51,51,10,3279,18058,0.0028242330269132795
48473,52,121,31,8124,18058,0.0067006312991471926
48473,53,353,57,20142,18058,0.019548122715693877
48473,54,623,100,43846,18058,0.03449994462288183
48473,55,82,3,7216,18058,0.004540923690331155
48473,56,715,64,36307,18058,0.039594639494960684
48473,61,534,16,25913,18058,0.02957138110532728
48473,62,1160,59,31466,18058,0.06423745708273342
48473,71,328,18,13665,18058,0.01816369476132462
48473,72,889,75,15431,18058,0.0492302580573707
48473,81,583,91,35559,18058,0.03228485989589102
48475,21,1423,78,126380,4718,0.3016108520559559
48475,22,67,6,7993,4718,0.01420093259855871
48475,23,608,24,67796,4718,0.1288681644764731
48475,31-33,162,9,11007,4718,0.03433658329800763
48475,42,64,10,6457,4718,0.013565069944891903
48475,44-45,517,29,14548,4718,0.1095803306485799
48475,48-49,406,33,44578,4718,0.08605341246290801
48475,51,36,6,2242,4718,0.007630351844001695
48475,52,72,14,4609,4718,0.01526070368800339
48475,53,258,20,24506,4718,0.054684188215345486
48475,54,114,18,7096,4718,0.024162780839338704
48475,56,97,10,5752,4718,0.02055955913522679
48475,62,190,10,11578,4718,0.04027130139889784
48475,72,466,46,10330,4718,0.09877066553624417
48475,81,186,23,10950,4718,0.039423484527342095
48477,11,4,3,225,13280,3.0120481927710846e-4
48477,21,75,13,6348,13280,0.005647590361445783
48477,22,46,3,4592,13280,0.0034638554216867468
48477,23,892,128,51978,13280,0.06716867469879519
48477,31-33,3026,56,167221,13280,0.22786144578313253
48477,42,843,53,54804,13280,0.0634789156626506
48477,44-45,2264,154,79184,13280,0.17048192771084336
48477,48-49,205,26,8393,13280,0.015436746987951807
48477,51,131,16,5498,13280,0.0098644578313253
48477,52,858,53,75149,13280,0.06460843373493975
48477,53,226,57,12779,13280,0.017018072289156628
48477,54,429,78,24911,13280,0.03230421686746988
48477,56,520,42,24941,13280,0.0391566265060241
48477,61,66,15,2816,13280,0.004969879518072289
48477,62,1350,78,71057,13280,0.1016566265060241
48477,71,143,19,2235,13280,0.010768072289156626
48477,72,1334,95,29314,13280,0.10045180722891567
48477,81,864,106,30905,13280,0.06506024096385542
48479,11,6,3,174,83434,7.191312894024019e-5
48479,21,936,51,81717,83434,0.01121844811467747
48479,22,208,14,19968,83434,0.0024929884699283265
48479,23,1918,272,88150,83434,0.022988230217896782
48479,31-33,996,75,40870,83434,0.011937579404079872
48479,42,4317,356,225776,83434,0.05174149627250282
48479,44-45,13446,761,422263,83434,0.16115732195507826
48479,48-49,17580,1579,898216,83434,0.21070546779490376
48479,51,653,64,31517,83434,0.007826545532996141
48479,52,2403,301,121429,83434,0.028801208140566196
48479,53,1072,258,51613,83434,0.012848479037322913
48479,54,2077,422,102270,83434,0.024893928134813146
48479,55,430,17,19638,83434,0.005153774240717213
48479,56,5098,204,180657,83434,0.06110218855622408
48479,61,457,40,14747,83434,0.005477383320948295
48479,62,17691,557,551287,83434,0.2120358606802982
48479,71,969,61,21763,83434,0.011613970323848791
48479,72,10662,475,206127,83434,0.12778963012680683
48479,81,2506,327,100612,83434,0.030035716854040318
48479,99,9,3,115,83434,1.0786969341036028e-4
48481,11,40,9,2104,11159,0.003584550586970159
48481,21,462,25,37193,11159,0.04140155927950533
48481,22,135,9,14578,11159,0.012097858231024286
48481,23,584,84,33785,11159,0.052334438569764316
48481,31-33,1500,42,72187,11159,0.13442064701138096
48481,42,949,63,68296,11159,0.08504346267586702
48481,44-45,2390,154,81453,11159,0.214176897571467
48481,48-49,377,63,27551,11159,0.033784389282193746
48481,51,87,15,4193,11159,0.007796397526660095
48481,52,375,71,27233,11159,0.03360516175284524
48481,53,136,50,7590,11159,0.01218747199569854
48481,54,458,55,24764,11159,0.04104310422080831
48481,55,107,3,5179,11159,0.009588672820145173
48481,56,221,38,8041,11159,0.019804641993010127
48481,61,160,9,2599,11159,0.014338202347880635
48481,62,1474,93,72828,11159,0.13209068912985034
48481,71,69,12,1646,11159,0.006183349762523524
48481,72,1180,83,22350,11159,0.10574424231561969
48481,81,455,119,11921,11159,0.04077426292678556
48483,21,102,22,7402,1087,0.09383624655013799
48483,23,27,5,994,1087,0.02483900643974241
48483,31-33,14,5,1179,1087,0.012879484820607176
48483,42,47,9,2745,1087,0.04323827046918123
48483,44-45,212,30,5656,1087,0.19503219871205152
48483,48-49,47,9,4836,1087,0.04323827046918123
48483,51,6,5,326,1087,0.005519779208831647
48483,52,38,10,1807,1087,0.034958601655933765
48483,53,10,7,460,1087,0.00919963201471941
48483,54,44,10,1727,1087,0.040478380864765406
48483,56,11,4,682,1087,0.010119595216191352
48483,62,239,5,9608,1087,0.21987120515179392
48483,72,215,21,3176,1087,0.19779208831646733
48483,81,62,24,2715,1087,0.05703771849126035
48485,21,658,103,53593,44613,0.014749064174119652
48485,22,131,6,14698,44613,0.002936363840136283
48485,23,1706,227,99150,44613,0.038239974895209916
48485,31-33,4150,113,265854,44613,0.09302221325622577
48485,42,1462,152,85880,44613,0.032770717055566764
48485,44-45,6652,455,214910,44613,0.14910452110371417
48485,48-49,1232,72,81048,44613,0.02761526909196871
48485,51,886,54,47859,44613,0.019859682155425547
48485,52,1824,200,127326,44613,0.04088494385044718
48485,53,572,149,24758,44613,0.012821374935556901
48485,54,1079,229,69976,44613,0.0241857754466187
48485,55,91,15,8585,44613,0.002039764194293143
48485,56,2006,110,84893,44613,0.044964472239033465
48485,61,301,34,8886,44613,0.006746912334969627
48485,62,12000,438,610236,44613,0.26897989375294196
48485,71,623,37,8672,44613,0.013964539484006904
48485,72,7173,307,134459,44613,0.16078273149082106
48485,81,2059,339,63394,44613,0.04615246676977563
48487,21,45,8,2844,4654,0.009669101847872797
48487,22,47,11,4312,4654,0.010098839707778254
48487,23,106,22,4487,4654,0.022776106574989255
48487,31-33,930,8,57068,4654,0.19982810485603783
48487,42,28,8,897,4654,0.006016330038676407
48487,44-45,625,45,20140,4654,0.13429308122045552
48487,48-49,101,7,8061,4654,0.02170176192522561
48487,51,45,9,1516,4654,0.009669101847872797
48487,52,146,29,9119,4654,0.03137086377309841
48487,53,29,9,978,4654,0.006231198968629136
48487,54,33,9,1462,4654,0.007090674688440051
48487,56,48,8,2142,4654,0.010313708637730984
48487,62,1616,30,71720,4654,0.3472281908036098
48487,71,23,6,472,4654,0.004941985388912763
48487,72,588,37,9920,4654,0.12634293081220455
48487,81,179,35,3857,4654,0.038461538461538464
48489,11,69,4,2377,3004,0.022969374167776297
48489,23,10,3,376,3004,0.003328894806924101
48489,42,62,3,3479,3004,0.020639147802929428
48489,44-45,371,36,11136,3004,0.12350199733688415
48489,48-49,19,11,705,3004,0.0063249001331557924
48489,51,152,8,10933,3004,0.05059920106524634
48489,52,73,18,2927,3004,0.02430093209054594
48489,53,22,8,693,3004,0.007323568575233023
48489,54,25,9,666,3004,0.008322237017310254
48489,56,750,4,33919,3004,0.2496671105193076
48489,62,1046,31,40682,3004,0.34820239680426096
48489,71,14,4,401,3004,0.004660452729693742
48489,72,285,28,5314,3004,0.09487350199733688
48489,81,49,17,974,3004,0.016311584553928095
48491,11,37,5,283,203878,1.8148108182344344e-4
48491,21,1081,33,70351,203878,0.00530219052570655
48491,22,1226,21,154555,203878,0.006013400170690315
48491,23,21390,1727,1676767,203878,0.10491568487036365
48491,31-33,10133,382,692235,203878,0.049701291949106816
48491,42,5370,451,823978,203878,0.02633928133491598
48491,44-45,32420,1683,1655029,203878,0.15901666683016313
48491,48-49,4098,350,420163,203878,0.020100256035472195
48491,51,4438,306,385356,203878,0.021767920030606538
48491,52,8632,805,779904,203878,0.04233904589999902
48491,53,3851,918,244179,203878,0.018888747191948125
48491,54,23205,2430,2704947,203878,0.11381806766791905
48491,55,3113,49,253778,203878,0.01526893534368593
48491,56,11237,764,660127,203878,0.055116295039190105
48491,61,4835,301,168970,203878,0.023715162989631052
48491,62,26318,1762,1575672,203878,0.12908700301160497
48491,71,3474,269,93481,203878,0.017039602114990338
48491,72,29148,1375,734272,203878,0.14296785332404674
48491,81,9856,1396,414710,203878,0.048342636282482664
48491,99,16,14,1483,203878,7.847830565338095e-5
48493,21,548,30,47183,7489,0.07317398851649086
48493,22,49,8,2750,7489,0.006542929630124182
48493,23,684,155,39896,7489,0.09133395646948858
48493,31-33,403,35,18205,7489,0.05381225797836827
48493,42,139,19,9750,7489,0.01856055548137268
48493,44-45,1669,104,59228,7489,0.22286019495259715
48493,48-49,295,31,25720,7489,0.03939110695687008
48493,51,82,14,4407,7489,0.01094939244224863
48493,52,163,44,8786,7489,0.021765255708372278
48493,53,138,35,10647,7489,0.018427026305247698
48493,54,316,93,18111,7489,0.04219521965549473
48493,56,185,35,9291,7489,0.024702897583121913
48493,61,46,8,1131,7489,0.006142342101749233
48493,62,1162,76,53187,7489,0.1551609026572306
48493,71,91,9,3030,7489,0.01215115502737348
48493,72,1100,87,19875,7489,0.14688209373748165
48493,81,419,87,12458,7489,0.055948724796368005
48495,21,1180,38,120438,3447,0.34232666086451985
48495,23,218,15,17379,3447,0.06324340005802147
48495,42,58,9,3312,3447,0.0168262257035103
48495,44-45,348,29,12630,3447,0.10095735422106179
48495,48-49,586,35,49672,3447,0.17000290107339716
48495,52,57,5,3838,3447,0.016536118363794605
48495,53,503,14,48581,3447,0.14592399187699448
48495,54,35,6,1843,3447,0.010153756890049319
48495,56,61,4,7134,3447,0.017696547722657382
48495,62,100,5,7063,3447,0.02901073397156948
48495,72,215,20,6835,3447,0.06237307803887438
48495,81,59,17,1898,3447,0.017116333043225993
48497,21,2319,70,194636,20150,0.11508684863523573
48497,22,111,6,10517,20150,0.005508684863523574
48497,23,2270,266,154453,20150,0.11265508684863523
48497,31-33,2235,82,160324,20150,0.1109181141439206
48497,42,770,85,59158,20150,0.03821339950372209
48497,44-45,2927,190,117767,20150,0.1452605459057072
48497,48-49,515,83,32915,20150,0.02555831265508685
48497,51,136,17,6195,20150,0.006749379652605459
48497,52,368,70,26368,20150,0.01826302729528536
48497,53,355,87,18358,20150,0.01761786600496278
48497,54,563,127,29527,20150,0.02794044665012407
48497,56,598,53,35823,20150,0.02967741935483871
48497,61,120,9,10957,20150,0.005955334987593052
48497,62,3340,132,174337,20150,0.16575682382133994
48497,71,101,22,3066,20150,0.005012406947890819
48497,72,1850,116,42640,20150,0.09181141439205956
48497,81,1421,184,78932,20150,0.07052109181141439
48499,21,42,6,3676,8596,0.004885993485342019
48499,22,276,11,29813,8596,0.03210795718939041
48499,23,731,122,44503,8596,0.08503955328059562
48499,31-33,964,47,50177,8596,0.11214518380642159
48499,42,182,27,8305,8596,0.021172638436482084
48499,44-45,1821,126,58214,8596,0.21184271754304326
48499,48-49,198,30,13175,8596,0.02303396928804095
48499,51,168,13,11882,8596,0.019543973941368076
48499,52,307,57,19327,8596,0.03571428571428571
48499,53,65,41,2140,8596,0.007561656584457887
48499,54,239,68,11258,8596,0.02780362959516054
48499,56,96,31,4677,8596,0.011167985109353188
48499,61,338,7,11357,8596,0.03932061423918101
48499,62,1283,82,71515,8596,0.14925546765937645
48499,71,103,21,4741,8596,0.011982317356910192
48499,72,1195,92,23608,8596,0.1390181479758027
48499,81,570,118,15567,8596,0.06630991158678455
48501,21,632,24,74896,2103,0.30052306229196385
48501,23,148,17,9182,2103,0.07037565382786495
48501,31-33,82,7,5745,2103,0.038991916310033285
